"",0,1
0,"009420",1.0166081190109253
1,"028670",1.0105842351913452
2,"010060",1.0078860521316528
3,"003090",1.0070054531097412
4,"003230",1.0059553384780884
5,"017800",1.005470871925354
6,"000100",1.0029666423797607
7,"006260",1.0020854473114014
8,"069620",1.0016242265701294
9,"073240",1.0015274286270142
10,"000210",1.0015215873718262
11,"042660",1.0007363557815552
12,"111770",0.9933658838272095
